step,metric_name,value
1249280,loss,971.9717371463776
2498560,loss,859.6427978277206
3747840,loss,836.2111224532127
4997120,loss,825.555517077446
6246400,loss,817.2974447011948
7495680,loss,811.5208117365837
8744960,loss,808.3675429821014
9994240,loss,807.2794052958488
11243520,loss,806.7918264269829
12492800,loss,804.8068659901619
13742080,loss,803.7727563977242
14991360,loss,803.186329126358
15000320,loss,5.844633162021637
